text,category
HR update: Please submit your required employee documents. (sample 356),HR
General update: Here is the information you requested. (sample 356),General
"URGENT: Critical issue detected, immediate attention required! (sample 357)",Urgent
"Financial notice: Your payment is pending, please process it soon. (sample 357)",Financial
HR update: Please submit your required employee documents. (sample 357),HR
General update: Here is the information you requested. (sample 357),General
"URGENT: Critical issue detected, immediate attention required! (sample 358)",Urgent
"Financial notice: Your payment is pending, please process it soon. (sample 358)",Financial
HR update: Please submit your required employee documents. (sample 358),HR
General update: Here is the information you requested. (sample 358),General
"URGENT: Critical issue detected, immediate attention required! (sample 359)",Urgent
"Financial notice: Your payment is pending, please process it soon. (sample 359)",Financial
HR update: Please submit your required employee documents. (sample 359),HR
General update: Here is the information you requested. (sample 359),General
"URGENT: Critical issue detected, immediate attention required! (sample 360)",Urgent
"Financial notice: Your payment is pending, please process it soon. (sample 360)",Financial
HR update: Please submit your required employee documents. (sample 360),HR
General update: Here is the information you requested. (sample 360),General
"URGENT: Critical issue detected, immediate attention required! (sample 361)",Urgent
"Financial notice: Your payment is pending, please process it soon. (sample 361)",Financial
HR update: Please submit your required employee documents. (sample 361),HR
General update: Here is the information you requested. (sample 361),General
"URGENT: Critical issue detected, immediate attention required! (sample 362)",Urgent
"Financial notice: Your payment is pending, please process it soon. (sample 362)",Financial
HR update: Please submit your required employee documents. (sample 362),HR
General update: Here is the information you requested. (sample 362),General
"URGENT: Critical issue detected, immediate attention required! (sample 363)",Urgent
"Financial notice: Your payment is pending, please process it soon. (sample 363)",Financial
HR update: Please submit your required employee documents. (sample 363),HR
General update: Here is the information you requested. (sample 363),General
"URGENT: Critical issue detected, immediate attention required! (sample 364)",Urgent
"Financial notice: Your payment is pending, please process it soon. (sample 364)",Financial
HR update: Please submit your required employee documents. (sample 364),HR
General update: Here is the information you requested. (sample 364),General
"URGENT: Critical issue detected, immediate attention required! (sample 365)",Urgent
"Financial notice: Your payment is pending, please process it soon. (sample 365)",Financial
